"id","latitude","longitude","coordinateMethod","coordinateSource","coordinateAccuracy","coordinateVerifiedStatus"
"LB-LOC-C154DE75097F","","","missing","none","","missing"
"LB-LOC-8FCD02ADB776","","","missing","none","","missing"
"LB-LOC-828F3F5F4E6D","","","missing","none","","missing"
"LB-LOC-1B0CAB6007A5","","","missing","none","","missing"
"LB-LOC-E1608FF797A7","","","missing","none","","missing"
"LB-LOC-EA3C63848EE7","","","missing","none","","missing"
"LB-LOC-2D4CC5E14A08","","","missing","none","","missing"
"LB-LOC-806A7D01D593","","","missing","none","","missing"
"LB-LOC-6B25B8CBB043","","","missing","none","","missing"
"LB-LOC-350F4182C6FF","","","missing","none","","missing"
"LB-LOC-49C76363E9A5","","","missing","none","","missing"
"LB-LOC-1C59EA74A822","","","missing","none","","missing"
"LB-LOC-DB3F44C163CA","","","missing","none","","missing"
"LB-LOC-CDFF394CE106","","","missing","none","","missing"
"LB-LOC-5BFE74BD1C36","","","missing","none","","missing"
"LB-LOC-B667D22C01CE","","","missing","none","","missing"
"LB-LOC-5B7A8AE39139","","","missing","none","","missing"
"LB-LOC-B4F4AE8E6A70","","","missing","none","","missing"
"LB-LOC-974702DABFEF","","","missing","none","","missing"
"LB-LOC-E83BFF3C7AF2","","","missing","none","","missing"
"LB-LOC-0388EC4B7963","","","missing","none","","missing"
"LB-LOC-E24F463A2AF3","","","missing","none","","missing"
"LB-LOC-EE0450F20367","","","missing","none","","missing"
"LB-LOC-B059AAC7BE1F","34.37694245307689","35.83555421276243","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-2D5772C596D7","","","missing","none","","missing"
"LB-LOC-3D14CD095888","","","missing","none","","missing"
"LB-LOC-CBB6CB08D417","","","missing","none","","missing"
"LB-LOC-5F65141F3CD8","","","missing","none","","missing"
"LB-LOC-99EB211ABD0F","","","missing","none","","missing"
"LB-LOC-5F836DD6898D","","","missing","none","","missing"
"LB-LOC-2D3427240C74","","","missing","none","","missing"
"LB-LOC-6B33EAA98811","","","missing","none","","missing"
"LB-LOC-C2757E959E7E","","","missing","none","","missing"
"LB-LOC-D68D07E69553","35.73770559056997","35.13855256524943","repository-reference","dwg_geometry_cache","","missing"
"LB-LOC-1E901C1A3A30","","","missing","none","","missing"
"LB-LOC-E9E92DD5C47E","","","missing","none","","missing"
"LB-LOC-B1A3F7096B2A","","","missing","none","","missing"
"LB-LOC-1E3900A6CD76","","","missing","none","","missing"
"LB-LOC-F1927D455178","","","missing","none","","missing"
"LB-LOC-44948970BDB5","34.23560771688362","35.32018097574122","repository-reference","dwg_geometry_cache","","missing"
"LB-LOC-CB2E58F2B9C9","","","missing","none","","missing"
"LB-LOC-40858F5D4FDE","","","missing","none","","missing"
"LB-LOC-CB886955B6B5","34.37291057422429","35.92128930876096","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-0A9C2E3BA127","","","missing","none","","missing"
"LB-LOC-147791E57E00","","","missing","none","","missing"
"LB-LOC-058B0EA1F5C5","","","missing","none","","missing"
"LB-LOC-FA0B4EB04F98","","","missing","none","","missing"
"LB-LOC-57ADB1213407","","","missing","none","","missing"
"LB-LOC-7A6F9EE0668B","34.368170365676704","35.873948566940186","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-FB60B86B0AA4","","","missing","none","","missing"
"LB-LOC-9B600591E2A5","","","missing","none","","missing"
"LB-LOC-D647B8C2C478","","","missing","none","","missing"
"LB-LOC-DC68B7157BFB","","","missing","none","","missing"
"LB-LOC-6DD30ACCE539","","","missing","none","","missing"
"LB-LOC-2436729308E6","","","missing","none","","missing"
"LB-LOC-6989EA41D998","","","missing","none","","missing"
"LB-LOC-624C218676C1","","","missing","none","","missing"
"LB-LOC-36F0B8136A39","","","missing","none","","missing"
"LB-LOC-0738DA12DEC3","","","missing","none","","missing"
"LB-LOC-066CB11D426A","","","missing","none","","missing"
"LB-LOC-5A9AEAF72003","34.379506985274986","35.966365288419105","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-1C452FA99E2D","","","missing","none","","missing"
"LB-LOC-32F64C4980C3","","","missing","none","","missing"
"LB-LOC-4BA38A62B022","","","missing","none","","missing"
"LB-LOC-C3B3787A6004","","","missing","none","","missing"
"LB-LOC-9EF478A17EC8","34.536218380072185","35.2376235777854","repository-reference","dwg_geometry_cache","","missing"
"LB-LOC-6647D02F8570","","","missing","none","","missing"
"LB-LOC-4B7F206DE7C1","","","missing","none","","missing"
"LB-LOC-48561FC66D0E","","","missing","none","","missing"
"LB-LOC-B64AC5BB91BA","34.203505780425346","35.035613979735786","repository-reference","dwg_geometry_cache","","missing"
"LB-LOC-F3A2C606B532","34.24670971151581","35.03099083049749","repository-reference","dwg_geometry_cache","","missing"
"LB-LOC-4B4F65A93434","","","missing","none","","missing"
"LB-LOC-1C7FBC5DE0F1","","","missing","none","","missing"
"LB-LOC-E5BE80736B40","","","missing","none","","missing"
"LB-LOC-4223692CDAC0","","","missing","none","","missing"
"LB-LOC-CD52D7533EA7","","","missing","none","","missing"
"LB-LOC-0D1925F1D0DF","","","missing","none","","missing"
"LB-LOC-600583C6230A","34.454973617379764","35.96666837436075","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-9C33F3742B98","34.36909456856587","35.87315508282671","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-7110D462E4F8","","","missing","none","","missing"
"LB-LOC-0E4CF3FED84D","34.456293126325974","35.96753694268659","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-E674E68E5B1F","","","missing","none","","missing"
"LB-LOC-2799F876E84F","","","missing","none","","missing"
"LB-LOC-B8F6D096BC6D","","","missing","none","","missing"
"LB-LOC-4107E96D4E46","","","missing","none","","missing"
"LB-LOC-0658032EAA18","","","missing","none","","missing"
"LB-LOC-E380AA89660A","","","missing","none","","missing"
"LB-LOC-1E675AC79259","","","missing","none","","missing"
"LB-LOC-8655030458DD","","","missing","none","","missing"
"LB-LOC-A46A15472605","","","missing","none","","missing"
"LB-LOC-7D4A40E9171C","","","missing","none","","missing"
"LB-LOC-7DD0E5B58E97","","","missing","none","","missing"
"LB-LOC-3130C537D6AE","","","missing","none","","missing"
"LB-LOC-DE7BACD2BF61","","","missing","none","","missing"
"LB-LOC-CEAAA2349682","34.36997119141239","35.87322278359805","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-79ADA943BFB1","34.35502851816925","35.87688196374157","repository-reference","dwg_geometry_cache","","missing"
"LB-LOC-BB8DF1C720B2","34.36680638393972","35.87274731355075","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-497B54BB4729","34.38107522905145","35.967480888430835","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-45225FEFA5EA","34.369635835502905","35.873108566739496","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-B4A72A8A9D12","","","missing","none","","missing"
"LB-LOC-A7E22F610873","34.36926289489791","35.87736642682379","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-FF5AC17C52BC","34.397279774163906","35.968637605479884","repository-reference","dwg_geometry_cache","","missing"
"LB-LOC-05284921195A","","","missing","none","","missing"
"LB-LOC-63A15AD789DE","34.372798263480426","35.91924401196332","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-E26C059A704F","","","missing","none","","missing"
"LB-LOC-A010A914125B","","","missing","none","","missing"
"LB-LOC-D88ADD607712","","","missing","none","","missing"
"LB-LOC-AF50F43D1448","","","missing","none","","missing"
"LB-LOC-39DC85FC718C","","","missing","none","","missing"
"LB-LOC-8BAADCCDEA30","","","missing","none","","missing"
"LB-LOC-4186E63F4815","","","missing","none","","missing"
"LB-LOC-24414CAB914F","","","missing","none","","missing"
"LB-LOC-C2B238296763","","","missing","none","","missing"
"LB-LOC-03880784ED11","","","missing","none","","missing"
"LB-LOC-1C4E5DAA2E38","","","missing","none","","missing"
"LB-LOC-E9EF0299071D","","","missing","none","","missing"
"LB-LOC-70B7AAC962B1","","","missing","none","","missing"
"LB-LOC-86B529555864","","","missing","none","","missing"
"LB-LOC-63E2745F5F3C","","","missing","none","","missing"
"LB-LOC-A926F4EDBD26","","","missing","none","","missing"
"LB-LOC-AB0BA18501FE","","","missing","none","","missing"
"LB-LOC-23914381DA69","","","missing","none","","missing"
"LB-LOC-1AAF58F9FAEB","","","missing","none","","missing"
"LB-LOC-FD5CA9DE1F5F","","","missing","none","","missing"
"LB-LOC-4C13F2710FAE","","","missing","none","","missing"
"LB-LOC-3502A4E12D54","","","missing","none","","missing"
"LB-LOC-CCD10C23EFBF","","","missing","none","","missing"
"LB-LOC-AEA5E2B16444","","","missing","none","","missing"
"LB-LOC-FE1DA6C20E89","","","missing","none","","missing"
"LB-LOC-57C840816391","","","missing","none","","missing"
"LB-LOC-6875798EE27F","","","missing","none","","missing"
"LB-LOC-FB15EFF0607C","","","missing","none","","missing"
"LB-LOC-2D8467AA09B4","","","missing","none","","missing"
"LB-LOC-7D0FDFC10A2A","","","missing","none","","missing"
"LB-LOC-8EE0C7B4C986","","","missing","none","","missing"
"LB-LOC-FAE0C74B8280","","","missing","none","","missing"
"LB-LOC-91D64551E48B","","","missing","none","","missing"
"LB-LOC-997F314234A7","","","missing","none","","missing"
"LB-LOC-F3192AB042CE","","","missing","none","","missing"
"LB-LOC-DB7962789978","","","missing","none","","missing"
"LB-LOC-D441C5C00AE9","","","missing","none","","missing"
"LB-LOC-9FA567B87FAE","","","missing","none","","missing"
"LB-LOC-E6F6AE583F4F","","","missing","none","","missing"
"LB-LOC-B2965213AEBC","","","missing","none","","missing"
"LB-LOC-38C353D74BBB","","","missing","none","","missing"
"LB-LOC-E390397CE21A","","","missing","none","","missing"
"LB-LOC-476B680EBF4B","","","missing","none","","missing"
"LB-LOC-04D35764D624","","","missing","none","","missing"
"LB-LOC-C1A485C9E01B","","","missing","none","","missing"
"LB-LOC-280E2B6D7B20","","","missing","none","","missing"
"LB-LOC-EBEF025A9A99","","","missing","none","","missing"
"LB-LOC-49581BD60F2D","","","missing","none","","missing"
"LB-LOC-48F1ED9F9A1F","","","missing","none","","missing"
"LB-LOC-E4F63E055EF8","","","missing","none","","missing"
"LB-LOC-7E46204DEEA9","","","missing","none","","missing"
"LB-LOC-7010C8BF744E","","","missing","none","","missing"
"LB-LOC-448881054ECE","","","missing","none","","missing"
"LB-LOC-D19E60871E0B","","","missing","none","","missing"
"LB-LOC-BEF77FEA00C9","34.36280692605919","35.913056916155725","repository-reference","dwg_geometry_cache","","missing"
"LB-LOC-0BFE50CEA78B","","","missing","none","","missing"
"LB-LOC-41A25554A813","","","missing","none","","missing"
"LB-LOC-7CCD0E1DA262","","","missing","none","","missing"
"LB-LOC-D8D7033EC5E2","34.358406978632715","35.871359556708754","repository-reference","dwg_geometry_cache","","missing"
"LB-LOC-13E8DB6E1DFF","","","missing","none","","missing"
"LB-LOC-647B0648F996","","","missing","none","","missing"
"LB-LOC-B0902F42A837","","","missing","none","","missing"
"LB-LOC-A0C06DA5C261","","","missing","none","","missing"
"LB-LOC-50C1881D07BF","","","missing","none","","missing"
"LB-LOC-9215FBC87B6A","","","missing","none","","missing"
"LB-LOC-ED1EB96ED12D","","","missing","none","","missing"
"LB-LOC-1A142E890305","","","missing","none","","missing"
"LB-LOC-26BC5298927D","","","missing","none","","missing"
"LB-LOC-86706A4DEEBC","","","missing","none","","missing"
"LB-LOC-F88899A79119","","","missing","none","","missing"
"LB-LOC-16C57984662F","","","missing","none","","missing"
"LB-LOC-38F8136CC291","","","missing","none","","missing"
"LB-LOC-1529AE2B53A9","","","missing","none","","missing"
"LB-LOC-4DC23144E4BE","","","missing","none","","missing"
"LB-LOC-D8C51AC4C2FC","","","missing","none","","missing"
"LB-LOC-94A8EC7DBF55","","","missing","none","","missing"
"LB-LOC-6A35C69F597A","","","missing","none","","missing"
"LB-LOC-45DF3FCD396F","","","missing","none","","missing"
"LB-LOC-4B65D2AC94A4","","","missing","none","","missing"
"LB-LOC-7FAA7C2C0A12","","","missing","none","","missing"
"LB-LOC-D0C433219833","","","missing","none","","missing"
"LB-LOC-34C9C62492CA","","","missing","none","","missing"
"LB-LOC-E04AE65942E9","","","missing","none","","missing"
"LB-LOC-BFFC1078A305","","","missing","none","","missing"
"LB-LOC-A59A9188A76F","","","missing","none","","missing"
"LB-LOC-E092ABD1A775","","","missing","none","","missing"
"LB-LOC-814D125FCB8C","","","missing","none","","missing"
"LB-LOC-56D46C4AA726","","","missing","none","","missing"
"LB-LOC-453965BF9B29","","","missing","none","","missing"
"LB-LOC-04959CC5993C","","","missing","none","","missing"
"LB-LOC-9C31937B081E","","","missing","none","","missing"
"LB-LOC-0B22AE999BCC","","","missing","none","","missing"
"LB-LOC-C99F6AA7AD1C","","","missing","none","","missing"
"LB-LOC-9C6C6A2658FD","","","missing","none","","missing"
"LB-LOC-9F8C7AC41F74","","","missing","none","","missing"
"LB-LOC-7D58DBAD2D57","","","missing","none","","missing"
"LB-LOC-E130DD098E37","","","missing","none","","missing"
"LB-LOC-55B7ABFCA2F1","","","missing","none","","missing"
"LB-LOC-2A5D621FFDA2","","","missing","none","","missing"
"LB-LOC-0430F39B234E","","","missing","none","","missing"
"LB-LOC-510F5A782470","","","missing","none","","missing"
"LB-LOC-06D314930336","","","missing","none","","missing"
"LB-LOC-EB389E199910","34.40337491130566","35.88602847719332","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-80075061D2BA","","","missing","none","","missing"
"LB-LOC-D8BA24B16148","","","missing","none","","missing"
"LB-LOC-0B8472A215BF","","","missing","none","","missing"
"LB-LOC-C55AFF11BFC2","","","missing","none","","missing"
"LB-LOC-C889CAA9DD93","","","missing","none","","missing"
"LB-LOC-84485379AFEB","","","missing","none","","missing"
"LB-LOC-F6D90115C8F3","","","missing","none","","missing"
"LB-LOC-10DD7F6DF153","","","missing","none","","missing"
"LB-LOC-5034A9CC9347","","","missing","none","","missing"
"LB-LOC-A00057B394A8","","","missing","none","","missing"
"LB-LOC-B04BBE0EAA7B","34.32883574735931","35.86474493013735","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-8C28B3AF192E","","","missing","none","","missing"
"LB-LOC-914C2060BDBB","","","missing","none","","missing"
"LB-LOC-23A3366AE1DB","","","missing","none","","missing"
"LB-LOC-86378A287067","","","missing","none","","missing"
"LB-LOC-8CE4A3FE2426","","","missing","none","","missing"
"LB-LOC-98ABFD44D53A","","","missing","none","","missing"
"LB-LOC-011F474B22C7","","","missing","none","","missing"
"LB-LOC-BF32E36D69B0","","","missing","none","","missing"
"LB-LOC-FC4FDC8F4318","","","missing","none","","missing"
"LB-LOC-4193285F1F32","","","missing","none","","missing"
"LB-LOC-6B11E97A7087","","","missing","none","","missing"
"LB-LOC-D9344EF90D51","","","missing","none","","missing"
"LB-LOC-C13FABB63BEB","","","missing","none","","missing"
"LB-LOC-62EF34CC992B","","","missing","none","","missing"
"LB-LOC-2B18DF95DCE6","","","missing","none","","missing"
"LB-LOC-E62E8D1550CD","34.38419124740224","35.8863572124326","repository-reference","dwg_geometry_cache","","missing"
"LB-LOC-DEC569746AFB","","","missing","none","","missing"
"LB-LOC-DE90EC119721","","","missing","none","","missing"
"LB-LOC-3B005B852CCD","","","missing","none","","missing"
"LB-LOC-7884C95CA352","","","missing","none","","missing"
"LB-LOC-F5EBB4C038D8","","","missing","none","","missing"
"LB-LOC-2140F955ED67","","","missing","none","","missing"
"LB-LOC-6CFE34ACB938","","","missing","none","","missing"
"LB-LOC-23940FF984B0","","","missing","none","","missing"
"LB-LOC-83996722F297","","","missing","none","","missing"
"LB-LOC-9E485A6E5852","","","missing","none","","missing"
"LB-LOC-277F3D9DC9B1","","","missing","none","","missing"
"LB-LOC-451B42B298A4","","","missing","none","","missing"
"LB-LOC-76EF995A0C3A","","","missing","none","","missing"
"LB-LOC-4BC426B24644","","","missing","none","","missing"
"LB-LOC-B23B32D637FF","","","missing","none","","missing"
"LB-LOC-492ACC4DCF72","","","missing","none","","missing"
"LB-LOC-B591FB07F6E3","","","missing","none","","missing"
"LB-LOC-D1B12A536577","","","missing","none","","missing"
"LB-LOC-C74B8832A125","","","missing","none","","missing"
"LB-LOC-CDD53322FFDF","","","missing","none","","missing"
"LB-LOC-C65E60433297","","","missing","none","","missing"
"LB-LOC-E29BB96F61F1","","","missing","none","","missing"
"LB-LOC-B208F289D036","","","missing","none","","missing"
"LB-LOC-C2E8CFEEF112","34.33868743771188","35.86799993895957","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-56C9CB6CF487","","","missing","none","","missing"
"LB-LOC-114E80FA8252","","","missing","none","","missing"
"LB-LOC-41B3D1A26632","","","missing","none","","missing"
"LB-LOC-C960DB7048CB","","","missing","none","","missing"
"LB-LOC-C071D01DB2EE","","","missing","none","","missing"
"LB-LOC-4DC5CACFAC3F","","","missing","none","","missing"
"LB-LOC-1696E679109A","","","missing","none","","missing"
"LB-LOC-BD338A943FDF","","","missing","none","","missing"
"LB-LOC-76C4840F76F3","","","missing","none","","missing"
"LB-LOC-5869915E148C","34.38359459699571","35.87848239791468","repository-reference","lebgis_staging_gpkg_extent","","missing"
"LB-LOC-04046C5CACE4","","","missing","none","","missing"
"LB-LOC-4F556AD12358","","","missing","none","","missing"
"LB-LOC-82464184486D","","","missing","none","","missing"
"LB-LOC-A9B0080D418E","","","missing","none","","missing"
"LB-LOC-B08075740798","","","missing","none","","missing"
"LB-LOC-C48D87480560","","","missing","none","","missing"
"LB-LOC-6642B9E9E923","","","missing","none","","missing"
"LB-LOC-286EB7741825","","","missing","none","","missing"
"LB-LOC-EF21B37C650F","","","missing","none","","missing"
"LB-LOC-BA7FF245C943","","","missing","none","","missing"
"LB-LOC-EB557440AEF0","","","missing","none","","missing"
"LB-LOC-C21A2D053C01","","","missing","none","","missing"
"LB-LOC-4CB959216EB7","","","missing","none","","missing"
"LB-LOC-9F6FC2F6A543","","","missing","none","","missing"
"LB-LOC-EDA1495FB25F","","","missing","none","","missing"
"LB-LOC-74A6C7FCCD86","","","missing","none","","missing"
"LB-LOC-ECE299145D32","","","missing","none","","missing"
"LB-LOC-464AF7957D91","","","missing","none","","missing"
"LB-LOC-957741F3725E","","","missing","none","","missing"
"LB-LOC-719E5E4D4F75","","","missing","none","","missing"
"LB-LOC-4C24C27A627E","","","missing","none","","missing"
"LB-LOC-4C6FC518D74F","","","missing","none","","missing"
"LB-LOC-6C365FA5A2DE","","","missing","none","","missing"
"LB-LOC-903817B5204D","","","missing","none","","missing"
"LB-LOC-AD7936C54277","","","missing","none","","missing"
"LB-LOC-B8B5B91F7DE1","","","missing","none","","missing"
"LB-LOC-1ECEF0AE5A37","","","missing","none","","missing"
"LB-LOC-46363620F65D","","","missing","none","","missing"
"LB-LOC-3774CC750CE2","","","missing","none","","missing"
"LB-LOC-089A75399096","","","missing","none","","missing"
"LB-LOC-3DE2DB9D9142","","","missing","none","","missing"
"LB-LOC-02ABD05FB06A","","","missing","none","","missing"
"LB-LOC-DAC9C09874E4","","","missing","none","","missing"
"LB-LOC-272F029ABFDB","","","missing","none","","missing"
"LB-LOC-1CCCDE9359DA","","","missing","none","","missing"
"LB-LOC-0358D86E2159","","","missing","none","","missing"
"LB-LOC-497F51D72CE8","","","missing","none","","missing"
"LB-LOC-2654B4FA8D71","","","missing","none","","missing"
"LB-LOC-ECBC8EA3C4D5","","","missing","none","","missing"
