"id","countryCode","governorateId","districtId","municipalityId","cadastralCode","pcode","nameAr","nameEn","nameFr","kind","latitude","longitude","coordinateMethod","coordinateSource","coordinateAccuracy","coordinateVerifiedStatus","verifiedStatus","aliases","provenance","sourceRecordId","active"
"LB-LOC-8E6592ACF4D7","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Morreh","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Morreh","true"
"LB-LOC-C8D062D49764","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Mqanneh","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Mqanneh","true"
"LB-LOC-CEFF45D87CC0","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Mqaybleh","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Mqaybleh","true"
"LB-LOC-C7AA0B703A04","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Mqaymiye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Mqaymiye","true"
"LB-LOC-F8FC5728DB0E","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Mqaysra","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Mqaysra","true"
"LB-LOC-846ACCB85317","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Mqaytaa","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Mqaytaa","true"
"LB-LOC-304FDF0D63F4","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Mqraq","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Mqraq","true"
"LB-LOC-033A07CF504E","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Mwaylhe","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Mwaylhe","true"
"LB-LOC-B1474B76800E","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Nbaa_el-Bir","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Nbaa_el-Bir","true"
"LB-LOC-09ED0A1EE55C","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Qammoua","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Qammoua","true"
"LB-LOC-76DF24178DE7","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Qammoua_el-Aalya","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Qammoua_el-Aalya","true"
"LB-LOC-1A31AB72B3EA","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Qarhayouna","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Qarhayouna","true"
"LB-LOC-9032CB992BE9","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Qayadreh","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Qayadreh","true"
"LB-LOC-0398AC3A1639","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Qlayaa-AK","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Qlayaa-AK","true"
"LB-LOC-61B3C3A633E1","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Qobaiyat_el-Aalya","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Qobaiyat_el-Aalya","true"
"LB-LOC-6AD7BB30C097","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Qorn_Akkar","","populated-place","34.51892156590618","36.177960009308876","repository-reference","dwg_geometry_cache","","missing","unresolved","","[object Object]","LB-AK|Akkar|Qorn_Akkar","true"
"LB-LOC-BB7D4120B8A3","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Qorneh-AK","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Qorneh-AK","true"
"LB-LOC-2F116B229EBE","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Rahbe","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Rahbe","true"
"LB-LOC-984DBC0E8B95","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Rahbe_el-Gharbiye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Rahbe_el-Gharbiye","true"
"LB-LOC-BAC7E28670D9","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Ras_Baalbek-AK","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Ras_Baalbek-AK","true"
"LB-LOC-FB3C17340F4B","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Rwaysset_Akkar","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Rwaysset_Akkar","true"
"LB-LOC-42B334B04F6F","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Safinet_el-Qaytaa","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Safinet_el-Qaytaa","true"
"LB-LOC-D95D4EB48474","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Sahel_Alma-AK","","populated-place","34.36752424562166","35.873621359283334","repository-reference","per_village_gpkg_extent","","missing","unresolved","","[object Object]","LB-AK|Akkar|Sahel_Alma-AK","true"
"LB-LOC-3807E0FD34D3","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Sanbourah","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Sanbourah","true"
"LB-LOC-C78897BE2188","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Saqia","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Saqia","true"
"LB-LOC-CAC2DF4673CE","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Sfireh","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Sfireh","true"
"LB-LOC-1D9D6BB181C3","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Smaqiye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Smaqiye","true"
"LB-LOC-89F44557728E","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Srar","","populated-place","34.607722160627915","36.135997985263785","repository-reference","dwg_geometry_cache","","missing","unresolved","","[object Object]","LB-AK|Akkar|Srar","true"
"LB-LOC-8A887EC2BBEC","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Tall_Abbas_ech-Charqi","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Tall_Abbas_ech-Charqi","true"
"LB-LOC-D1E27C886D99","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Tall_Abbas_el-Gharbi","","populated-place","34.57324493837702","36.082879540027434","repository-reference","dwg_geometry_cache","","missing","unresolved","","[object Object]","LB-AK|Akkar|Tall_Abbas_el-Gharbi","true"
"LB-LOC-703DD14E05F4","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Tall_Bireh","","populated-place","34.60982936612957","36.061388555235325","repository-reference","dwg_geometry_cache","","missing","unresolved","","[object Object]","LB-AK|Akkar|Tall_Bireh","true"
"LB-LOC-392676BFBF5C","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Tall_Hamira","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Tall_Hamira","true"
"LB-LOC-1210F92878B1","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Tall_Haya","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Tall_Haya","true"
"LB-LOC-6FCC73EACF9D","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Tall_Homs","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Tall_Homs","true"
"LB-LOC-83718625E2A3","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Tall_Kalakh","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Tall_Kalakh","true"
"LB-LOC-5D0495937246","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Tall_Maayan","","populated-place","34.59840405","36.0377835","repository-reference","online_nominatim","","missing","unresolved","","[object Object]","LB-AK|Akkar|Tall_Maayan","true"
"LB-LOC-7B8A00BA5338","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Tall_Majdel","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Tall_Majdel","true"
"LB-LOC-3F00D5FD7EF5","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Tall_Nahas","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Tall_Nahas","true"
"LB-LOC-ED3C4B5D4247","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Tikrit","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Tikrit","true"
"LB-LOC-F713C3A2B93B","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Tikrit_el-Aala","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Tikrit_el-Aala","true"
"LB-LOC-C3333844C303","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Tleil","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Tleil","true"
"LB-LOC-EB8283314F75","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Tleil_el-Fawqa","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Tleil_el-Fawqa","true"
"LB-LOC-272066AAD126","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Wadi_Khaled","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Wadi_Khaled","true"
"LB-LOC-3C90AD1ACDBE","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Wadi_ej-Jamous","","populated-place","34.509259112773876","36.00012571379021","repository-reference","dwg_geometry_cache","","missing","unresolved","","[object Object]","LB-AK|Akkar|Wadi_ej-Jamous","true"
"LB-LOC-BDE4D736C87E","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Wadi_ej-Jamous_ech-Charqi","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Wadi_ej-Jamous_ech-Charqi","true"
"LB-LOC-CE378FE8128F","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Wadi_ej-Jamous_el-Gharbi","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Wadi_ej-Jamous_el-Gharbi","true"
"LB-LOC-40ED7ACAF369","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Wadi_el-Hariq","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Wadi_el-Hariq","true"
"LB-LOC-510296713BDE","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Wadi_el-Hour","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Wadi_el-Hour","true"
"LB-LOC-B66B5BBF66B2","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Wasta","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Wasta","true"
"LB-LOC-633840720CAE","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Zouq_Bhanine","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Zouq_Bhanine","true"
"LB-LOC-C32B9AAA21E7","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Zouq_el-Hosniye","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Zouq_el-Hosniye","true"
"LB-LOC-BAD392B148DE","LB","LB-GOV-AKK","LB-DIST-BF0E8E432529","","","","","Zouq_el-Jomaa","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AK|Akkar|Zouq_el-Jomaa","true"
"LB-LOC-7D1E2FE77186","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Aalmat-BT","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Aalmat-BT","true"
"LB-LOC-BF5236F9570F","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Aaqoura-BT","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Aaqoura-BT","true"
"LB-LOC-BB3C493ED391","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Abrine","","populated-place","34.63937358710588","35.59481315422994","repository-reference","dwg_geometry_cache","","missing","unresolved","","[object Object]","LB-AS|Batroun|Abrine","true"
"LB-LOC-26B2CC945A62","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Ain_el-Ghouaybeh-BT","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Ain_el-Ghouaybeh-BT","true"
"LB-LOC-5585D40ECDD3","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Batroun","","populated-place","34.2566474","35.6709766","repository-reference","online_nominatim","","missing","unresolved","","[object Object]","LB-AS|Batroun|Batroun","true"
"LB-LOC-6503FE0A12EE","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Batroun_el-Balad","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Batroun_el-Balad","true"
"LB-LOC-803B7E6E2C0A","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Bchaaleh","","populated-place","34.201864549999996","35.823412000000005","repository-reference","online_nominatim","","missing","unresolved","","[object Object]","LB-AS|Batroun|Bchaaleh","true"
"LB-LOC-94B4BFD52506","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Bchtoudar","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Bchtoudar","true"
"LB-LOC-8ABCDA212641","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Beit_Chlela","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Beit_Chlela","true"
"LB-LOC-CACF77D152D9","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Bijjeh-BT","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Bijjeh-BT","true"
"LB-LOC-E76A62380CC7","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Bjaj","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Bjaj","true"
"LB-LOC-CC7C47D584F0","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Bjdarfel","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Bjdarfel","true"
"LB-LOC-F82DCF154CA4","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Btablat","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Btablat","true"
"LB-LOC-C5A34CB888B7","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Btedii","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Btedii","true"
"LB-LOC-28A8E7066DD1","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Bthnayel","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Bthnayel","true"
"LB-LOC-4722B019DF4E","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Btroumine","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Btroumine","true"
"LB-LOC-24C64D00E348","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Chatine","","populated-place","34.176029650000004","35.8795881","repository-reference","online_nominatim","","missing","unresolved","","[object Object]","LB-AS|Batroun|Chatine","true"
"LB-LOC-0912C410B726","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Chikhan","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Chikhan","true"
"LB-LOC-EB7F9134280A","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Deir_el-Ballout","","populated-place","34.61607458020886","35.589746904293236","repository-reference","dwg_geometry_cache","","missing","unresolved","","[object Object]","LB-AS|Batroun|Deir_el-Ballout","true"
"LB-LOC-191DED7EE627","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Douma","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Douma","true"
"LB-LOC-20EB6A766D66","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Douma_el-Fawqa","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Douma_el-Fawqa","true"
"LB-LOC-A37AECF7057F","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Eddeh","","populated-place","34.23549655","35.68318605","repository-reference","online_nominatim","","missing","unresolved","","[object Object]","LB-AS|Batroun|Eddeh","true"
"LB-LOC-055C0FBC6471","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Fghal","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Fghal","true"
"LB-LOC-95CE13F6BDB8","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Habil","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Habil","true"
"LB-LOC-F912703D20C7","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Halba-BT","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Halba-BT","true"
"LB-LOC-A129940E5CC1","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Hamat","","populated-place","34.28478974952062","35.69155700346694","repository-reference","dwg_geometry_cache","","missing","unresolved","","[object Object]","LB-AS|Batroun|Hamat","true"
"LB-LOC-F69982B7E606","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Hardine","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Hardine","true"
"LB-LOC-014CFD8CEA1A","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Hardine-BT","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Hardine-BT","true"
"LB-LOC-9C28088D8969","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Hawqa","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Hawqa","true"
"LB-LOC-0E32C8A307A0","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Iden","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Iden","true"
"LB-LOC-ADB5D4B39DE8","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Jrane-BT","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Jrane-BT","true"
"LB-LOC-82165709EA26","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Kfar_Abida-BT","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Kfar_Abida-BT","true"
"LB-LOC-1D9F06680A51","LB","LB-GOV-NLB","LB-DIST-A3F7F98AD99A","","","","","Kfar_Chlimane","","populated-place","","","missing","none","","missing","unresolved","","[object Object]","LB-AS|Batroun|Kfar_Chlimane","true"
