"id","countryCode","governorateId","districtId","municipalityId","cadastralCode","pcode","nameAr","nameEn","nameFr","kind","latitude","longitude","coordinateMethod","coordinateSource","coordinateAccuracy","coordinateVerifiedStatus","verifiedStatus","aliases","sourceRecordId","active","provenance"
"LB-LOC-34283","LB","LB-GOV-43F853BBB592","LB-DIST-6A700DB60E42","","","34283","قرنعون","Qatnaaoun","","populated-place","34.2721673","35.69250396","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","34283","true","[object Object]"
"LB-LOC-34247","LB","LB-GOV-43F853BBB592","LB-DIST-6A700DB60E42","","","34247","راشا","Racha","","populated-place","34.20109831","35.78555174","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","34247","true","[object Object]"
"LB-LOC-34122","LB","LB-GOV-43F853BBB592","LB-DIST-6A700DB60E42","","","34122","راشانا","Rachana","","populated-place","34.21552326","35.67181726","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","34122","true","[object Object]"
"LB-LOC-34276","LB","LB-GOV-43F853BBB592","LB-DIST-6A700DB60E42","","","34276","راشكيدا","Rachkida","","populated-place","34.26744548","35.71772885","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","34276","true","[object Object]"
"LB-LOC-34346","LB","LB-GOV-43F853BBB592","LB-DIST-6A700DB60E42","","","34346","الرام البترون","Ram El-Batroun","","populated-place","34.185878","35.79957124","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","34346","true","[object Object]"
"LB-LOC-34284","LB","LB-GOV-43F853BBB592","LB-DIST-6A700DB60E42","","","34284","راس نحاش","Ras Nahhach","","populated-place","34.28474237","35.71418073","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","34284","true","[object Object]"
"LB-LOC-34166","LB","LB-GOV-43F853BBB592","LB-DIST-6A700DB60E42","","","34166","سلعاتا","Selaata","","populated-place","34.28275759","35.66353779","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","34166","true","[object Object]"
"LB-LOC-34224","LB","LB-GOV-43F853BBB592","LB-DIST-6A700DB60E42","","","34224","صغار","Sghar","","populated-place","34.20137854","35.69116811","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","34224","true","[object Object]"
"LB-LOC-34239","LB","LB-GOV-43F853BBB592","LB-DIST-6A700DB60E42","","","34239","سمار جبيل","Smar Jbayl","","populated-place","34.22066847","35.68074122","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","34239","true","[object Object]"
"LB-LOC-34261","LB","LB-GOV-43F853BBB592","LB-DIST-6A700DB60E42","","","34261","صورات","Sourat El-Batroun","","populated-place","34.24033111","35.75991188","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","34261","true","[object Object]"
"LB-LOC-34386","LB","LB-GOV-43F853BBB592","LB-DIST-6A700DB60E42","","","34386","تنورين الفوقا","Tannourine El-Faouqa","","populated-place","34.1722735","35.94903003","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","34386","true","[object Object]"
"LB-LOC-34356","LB","LB-GOV-43F853BBB592","LB-DIST-6A700DB60E42","","","34356","تنورين التحتا","Tannourine Et-Tahta","","populated-place","34.2050272","35.90905901","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","34356","true","[object Object]"
"LB-LOC-34133","LB","LB-GOV-43F853BBB592","LB-DIST-6A700DB60E42","","","34133","تحوم","Thoum","","populated-place","34.21452443","35.65703682","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","34133","true","[object Object]"
"LB-LOC-34212","LB","LB-GOV-43F853BBB592","LB-DIST-6A700DB60E42","","","34212","تولا","Toula El-Batroun","","populated-place","34.20095729","35.73127136","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","34212","true","[object Object]"
"LB-LOC-34243","LB","LB-GOV-43F853BBB592","LB-DIST-6A700DB60E42","","","34243","زان","Zaneh","","populated-place","34.22408562","35.75542711","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","34243","true","[object Object]"
"LB-LOC-32143","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32143","عبا الكورة","Aaba","","populated-place","34.34405389","35.83033241","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32143","true","[object Object]"
"LB-LOC-32127","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32127","عفصديق","Aafsdiq","","populated-place","34.33016801","35.78798588","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32127","true","[object Object]"
"LB-LOC-32135","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32135","عين عكرين","Ain Aakrine","","populated-place","34.28310558","35.84506915","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32135","true","[object Object]"
"LB-LOC-32111","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32111","اميون","Amioun","","populated-place","34.30014034","35.80169881","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32111","true","[object Object]"
"LB-LOC-32161","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32161","بدبهون","Badbhoun","","populated-place","34.33272938","35.76414025","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32161","true","[object Object]"
"LB-LOC-32163","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32163","برغون","Barghoun","","populated-place","34.34197381","35.7668947","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32163","true","[object Object]"
"LB-LOC-32187","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32187","برصا","Barsa","","populated-place","34.38641001","35.82972167","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32187","true","[object Object]"
"LB-LOC-32159","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32159","بترومين","Batroumine","","populated-place","34.36410971","35.80872415","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32159","true","[object Object]"
"LB-LOC-32145","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32145","بدبا","Bdebba","","populated-place","34.3480782","35.8188674","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32145","true","[object Object]"
"LB-LOC-32117","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32117","بشمزين","Bechmizzine","","populated-place","34.32101796","35.79682892","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32117","true","[object Object]"
"LB-LOC-32165","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32165","بدنايل الكورة","Bednayel El-Koura","","populated-place","34.2942513","35.73434144","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32165","true","[object Object]"
"LB-LOC-32133","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32133","بحبوش","Bhabbouch El-Koura","","populated-place","34.27728363","35.83590022","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32133","true","[object Object]"
"LB-LOC-32189","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32189","بكفتين","Bkeftine","","populated-place","34.38680546","35.8611264","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32189","true","[object Object]"
"LB-LOC-32141","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32141","بنهران","Bnehran","","populated-place","34.27305975","35.85426893","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32141","true","[object Object]"
"LB-LOC-32193","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32193","البقيعة","Bqaiaa El-Koura","","populated-place","34.37126193","35.8567569","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32193","true","[object Object]"
"LB-LOC-32125","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32125","بصرما","Bsarma","","populated-place","34.33765289","35.84520766","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32125","true","[object Object]"
"LB-LOC-32153","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32153","بتعبورة","Btaaboura","","populated-place","34.27572753","35.76105146","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32153","true","[object Object]"
"LB-LOC-32119","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32119","بطرام","Bterram","","populated-place","34.3355711","35.81457619","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32119","true","[object Object]"
"LB-LOC-32169","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32169","بتوراتيج","Btouratij","","populated-place","34.36051839","35.83774182","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32169","true","[object Object]"
"LB-LOC-32121","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32121","بزيزا","Bziza","","populated-place","34.27536569","35.81804027","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32121","true","[object Object]"
"LB-LOC-32131","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32131","دار بعشتار","Dar Baaechtar","","populated-place","34.27280982","35.79135511","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32131","true","[object Object]"
"LB-LOC-32129","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32129","دار شمزين","Dar Chmizzine","","populated-place","34.28484051","35.77765851","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32129","true","[object Object]"
"LB-LOC-32179","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32179","دده","Deddeh","","populated-place","34.3765504","35.79819076","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32179","true","[object Object]"
"LB-LOC-32173","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32173","دير البلمند","Deir El-Balamand","","populated-place","34.3660607","35.78416859","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32173","true","[object Object]"
"LB-LOC-32181","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32181","أنفه","Enfeh","","populated-place","34.35114493","35.73832123","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32181","true","[object Object]"
"LB-LOC-32147","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32147","فيع","Fiaa","","populated-place","34.34661467","35.7855122","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32147","true","[object Object]"
"LB-LOC-32183","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32183","حريشه","Hraiche","","populated-place","34.37278924","35.75390279","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32183","true","[object Object]"
"LB-LOC-32157","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32157","اجدعبرين","Ijdaabrine","","populated-place","34.27230282","35.74010037","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32157","true","[object Object]"
"LB-LOC-32177","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32177","كفريا الكورة","Kafraya El-Koura","","populated-place","34.29939009","35.71657726","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32177","true","[object Object]"
"LB-LOC-32151","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32151","كفتون","Kaftoun","","populated-place","34.2647888","35.76844433","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32151","true","[object Object]"
"LB-LOC-32113","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32113","كفر عقا","Kfar Aaqqa","","populated-place","34.31048186","35.830806","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32113","true","[object Object]"
"LB-LOC-32155","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32155","كفرحاتا","Kfar Hata El-Koura","","populated-place","34.2866697","35.74688781","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32155","true","[object Object]"
"LB-LOC-32123","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32123","كفرحزير","Kfar Hazir","","populated-place","34.30817552","35.76310091","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32123","true","[object Object]"
"LB-LOC-32167","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32167","كفرقاهل","Kfar Kahel","","populated-place","34.35372243","35.84861155","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32167","true","[object Object]"
"LB-LOC-32115","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32115","كفرصارون","Kfar Saroun El-Koura","","populated-place","34.29689258","35.83020544","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32115","true","[object Object]"
"LB-LOC-32137","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32137","كوسبا","Kousba","","populated-place","34.30779483","35.85298878","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32137","true","[object Object]"
"LB-LOC-32149","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32149","مجدل الكورة","Majdel el-Koura","","populated-place","34.25512781","35.79582925","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32149","true","[object Object]"
"LB-LOC-32191","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32191","نخلة","Nakhleh","","populated-place","34.36913752","35.82866161","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32191","true","[object Object]"
"LB-LOC-32171","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32171","قلحات","Qalhat","","populated-place","34.36064246","35.77101482","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32171","true","[object Object]"
"LB-LOC-32185","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32185","راس مسقا الجنوبية","Ras Masqa","","populated-place","34.39727667","35.81889293","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32185","true","[object Object]"
"LB-LOC-32139","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32139","رشدبين","Rechdibbine","","populated-place","34.28870273","35.8546732","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32139","true","[object Object]"
"LB-LOC-32175","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32175","زكرون","Zakroun","","populated-place","34.35351785","35.75421564","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32175","true","[object Object]"
"LB-LOC-32195","LB","LB-GOV-43F853BBB592","LB-DIST-BD3D8FEE18DD","","","32195","زغرتا المتاولة","Zgharta El-Mtaouile","","populated-place","34.25496473","35.84058998","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","32195","true","[object Object]"
"LB-LOC-37333","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37333","عين التينه المنيه","Aain Et-Tineh-Miniyeh","","populated-place","34.39266204","36.04570218","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37333","true","[object Object]"
"LB-LOC-37362","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37362","عصيموت","Aasaymout","","populated-place","34.44005151","36.09819754","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37362","true","[object Object]"
"LB-LOC-37313","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37313","عاصون","Aassoun","","populated-place","34.38395752","36.01138546","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37313","true","[object Object]"
"LB-LOC-37367","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37367","عيمر","Aaymar","","populated-place","34.35348309","35.97270193","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37367","true","[object Object]"
"LB-LOC-37361","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37361","عزقي","Aazqai","","populated-place","34.43615752","35.99233757","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37361","true","[object Object]"
"LB-LOC-37391","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37391","بخعون","Bakhaaoun","","populated-place","34.41517572","36.01331586","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37391","true","[object Object]"
"LB-LOC-37379","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37379","بشحارة","Bechehhara","","populated-place","34.36028609","35.93606947","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37379","true","[object Object]"
"LB-LOC-37359","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37359","بشناتا","Bechnnata","","populated-place","34.32257628","36.00463669","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37359","true","[object Object]"
"LB-LOC-37231","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37231","بداوي","Beddaoui","","populated-place","34.44931543","35.87223979","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37231","true","[object Object]"
"LB-LOC-37371","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37371","بحويتا","Behouaita","","populated-place","34.33561704","35.96743326","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37371","true","[object Object]"
"LB-LOC-37329","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37329","بيت الفقس","Beit El-Faqs","","populated-place","34.39406201","36.05096706","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37329","true","[object Object]"
"LB-LOC-37357","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37357","بيت حاويك","Beit Haouik","","populated-place","34.4243619","36.0731604","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37357","true","[object Object]"
"LB-LOC-37349","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37349","بيت زود","Beit Zoud","","populated-place","34.4059872","35.98396152","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37349","true","[object Object]"
"LB-LOC-37251","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37251","برج اليهودية","Borj El-Yahoudiyeh","","populated-place","34.45868343","35.91478887","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37251","true","[object Object]"
"LB-LOC-37317","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37317","بقاع صفرين","Bqaa Sefrine","","populated-place","34.32654367","36.09889838","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37317","true","[object Object]"
"LB-LOC-37319","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37319","بقرصونه","Bqarsouna","","populated-place","34.37357821","36.0455767","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37319","true","[object Object]"
"LB-LOC-37343","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37343","بطرماز","Btermaz","","populated-place","34.42923237","36.04000885","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37343","true","[object Object]"
"LB-LOC-37356","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37356","دبعل المنيه","Debaael","","populated-place","34.43407183","36.07082922","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37356","true","[object Object]"
"LB-LOC-37241","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37241","دير عمار","Deir Aammar","","populated-place","34.45801373","35.89932959","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37241","true","[object Object]"
"LB-LOC-37377","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37377","دير نبوح","Deir Nbouh","","populated-place","34.37806676","35.93462521","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37377","true","[object Object]"
"LB-LOC-37355","LB","LB-GOV-43F853BBB592","LB-DIST-B7EBD77EABB8","","","37355","حوارة","Haouaret-Miniyeh","","populated-place","34.41915414","36.08108306","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","37355","true","[object Object]"
