"id","value","normalizedValue","language","localityId","provenance","active"
"LB-ALIAS-72825A75D369","Aintoura El-Matn","aintoura el matn","en","LB-LOC-22751","[object Object]","true"
"LB-ALIAS-7FD699050F27","عينطورة المتن","عينطورة المتن","ar","LB-LOC-22751","[object Object]","true"
"LB-ALIAS-51E42F69F1E6","Antelias","antelias","en","LB-LOC-22311","[object Object]","true"
"LB-ALIAS-F1B948D5BCE9","انطلياس","انطلياس","ar","LB-LOC-22311","[object Object]","true"
"LB-ALIAS-55F4EE25BA78","Baabdat","baabdat","en","LB-LOC-22659","[object Object]","true"
"LB-ALIAS-C56B6FCBD587","بعبدات","بعبدات","ar","LB-LOC-22659","[object Object]","true"
"LB-ALIAS-87C542483F83","Baouchriyeh","baouchriyeh","en","LB-LOC-22228","[object Object]","true"
"LB-ALIAS-CBBDB87DC190","بوشرية","بوشرية","ar","LB-LOC-22228","[object Object]","true"
"LB-ALIAS-08F6C0B91DDC","Baskinta","baskinta","en","LB-LOC-22797","[object Object]","true"
"LB-ALIAS-CDFB339D328B","بسكنتا","بسكنتا","ar","LB-LOC-22797","[object Object]","true"
"LB-ALIAS-A8ED09213B4C","Beit Chabab","beit chabab","en","LB-LOC-22531","[object Object]","true"
"LB-ALIAS-D7C614E5EB4C","بيت شباب","بيت شباب","ar","LB-LOC-22531","[object Object]","true"
"LB-ALIAS-01FD72693CF6","Beit Ech-Chaar","beit ech chaar","en","LB-LOC-22459","[object Object]","true"
"LB-ALIAS-AFDF99DD1A91","مزرعة بيت الشعّار","مزرعة بيت الشعار","ar","LB-LOC-22459","[object Object]","true"
"LB-ALIAS-4A75662FCBDC","Beit El-Kekko","beit el kekko","en","LB-LOC-22451","[object Object]","true"
"LB-ALIAS-49D2609E978D","بيت الككو","بيت الككو","ar","LB-LOC-22451","[object Object]","true"
"LB-ALIAS-36D19D3CB417","Beit Meri","beit meri","en","LB-LOC-22667","[object Object]","true"
"LB-ALIAS-6CD2646E76FC","بيت مري","بيت مري","ar","LB-LOC-22667","[object Object]","true"
"LB-ALIAS-54A571418062","Bhersaf","bhersaf","en","LB-LOC-22535","[object Object]","true"
"LB-ALIAS-100F97F1E413","بحرصاف","بحرصاف","ar","LB-LOC-22535","[object Object]","true"
"LB-ALIAS-9EF4F8FAA03D","Bikfaya","bikfaya","en","LB-LOC-22511","[object Object]","true"
"LB-ALIAS-F1845D747CED","بكفيا","بكفيا","ar","LB-LOC-22511","[object Object]","true"
"LB-ALIAS-1D479BD16004","Bnabil","bnabil","en","LB-LOC-22724","[object Object]","true"
"LB-ALIAS-9C2F62983456","بنابيل","بنابيل","ar","LB-LOC-22724","[object Object]","true"
"LB-ALIAS-6F3304F57570","Bourj Hammoud","bourj hammoud","en","LB-LOC-22111","[object Object]","true"
"LB-ALIAS-D3275C043EB2","برج حمّود","برج حمود","ar","LB-LOC-22111","[object Object]","true"
"LB-ALIAS-7A71CC26B81A","Bqennaya","bqennaya","en","LB-LOC-22431","[object Object]","true"
"LB-ALIAS-9658C72CC360","بقنايا","بقنايا","ar","LB-LOC-22431","[object Object]","true"
"LB-ALIAS-F6B99B39B001","Broummana El-Matn","broummana el matn","en","LB-LOC-22611","[object Object]","true"
"LB-ALIAS-F043ABDCB59A","برمانا المتن","برمانا المتن","ar","LB-LOC-22611","[object Object]","true"
"LB-ALIAS-951BFC4A2C02","Bsalim","bsalim","en","LB-LOC-22439","[object Object]","true"
"LB-ALIAS-388B08C7B8F2","بصاليم","بصاليم","ar","LB-LOC-22439","[object Object]","true"
"LB-ALIAS-0AF95F6B8F4A","Bsifrine","bsifrine","en","LB-LOC-22691","[object Object]","true"
"LB-ALIAS-C439E9C37532","بسفرين","بسفرين","ar","LB-LOC-22691","[object Object]","true"
"LB-ALIAS-D3095165A890","Bteghrine","bteghrine","en","LB-LOC-22757","[object Object]","true"
"LB-ALIAS-F30DE835EFC7","بتغرين","بتغرين","ar","LB-LOC-22757","[object Object]","true"
"LB-ALIAS-F8E3B9B49F0F","Byaqout","byaqout","en","LB-LOC-22359","[object Object]","true"
"LB-ALIAS-FE7974357B86","بياقوت","بياقوت","ar","LB-LOC-22359","[object Object]","true"
"LB-ALIAS-5D6B19C976D5","Chaouiyeh","chaouiyeh","en","LB-LOC-22559","[object Object]","true"
"LB-ALIAS-3198A231B1CD","شاوية","شاوية","ar","LB-LOC-22559","[object Object]","true"
"LB-ALIAS-CD865104A8D8","Chouaya El-Matn","chouaya el matn","en","LB-LOC-22764","[object Object]","true"
"LB-ALIAS-9C6D291AD5AF","شويا","شويا","ar","LB-LOC-22764","[object Object]","true"
"LB-ALIAS-33C67D24FAB3","Choueir","choueir","en","LB-LOC-22754","[object Object]","true"
"LB-ALIAS-B3170AFCD0A0","شوير","شوير","ar","LB-LOC-22754","[object Object]","true"
"LB-ALIAS-4C58E240C704","Chrine","chrine","en","LB-LOC-22591","[object Object]","true"
"LB-ALIAS-3F0145CAF235","شرين","شرين","ar","LB-LOC-22591","[object Object]","true"
"LB-ALIAS-AB3F61CB33E4","Dahr Es-Souane El-Matn","dahr es souane el matn","en","LB-LOC-22675","[object Object]","true"
"LB-ALIAS-8D6879146C19","ضهر الصوان المتن","ضهر الصوان المتن","ar","LB-LOC-22675","[object Object]","true"
"LB-ALIAS-72FC376035B5","Daychouniyeh","daychouniyeh","en","LB-LOC-22415","[object Object]","true"
"LB-ALIAS-A21F62198458","ديشونية","ديشونية","ar","LB-LOC-22415","[object Object]","true"
"LB-ALIAS-2ED395D1C3FF","Dbayeh","dbayeh","en","LB-LOC-22375","[object Object]","true"
"LB-ALIAS-0F349D3AE6C9","ضبية","ضبية","ar","LB-LOC-22375","[object Object]","true"
"LB-ALIAS-9AE002B45075","Deir Chamra","deir chamra","en","LB-LOC-22579","[object Object]","true"
"LB-ALIAS-3D9308400D93","دير شمرا","دير شمرا","ar","LB-LOC-22579","[object Object]","true"
"LB-ALIAS-91450B236B11","Deir Mar Aabda el Mchammar","deir mar aabda el mchammar","en","LB-LOC-22487","[object Object]","true"
"LB-ALIAS-C040C6C0B77F","دير مار عبدا المشمر","دير مار عبدا المشمر","ar","LB-LOC-22487","[object Object]","true"
"LB-ALIAS-B459938C3B03","Deir mar Roukoz","deir mar roukoz","en","LB-LOC-22245","[object Object]","true"
"LB-ALIAS-E5596AD0AEBA","مار روكز","مار روكز","ar","LB-LOC-22245","[object Object]","true"
"LB-ALIAS-26A59BE058D5","Deir Tamich","deir tamich","en","LB-LOC-22479","[object Object]","true"
"LB-ALIAS-2F1328EA96DE","دير طاميش","دير طاميش","ar","LB-LOC-22479","[object Object]","true"
"LB-ALIAS-083FB4B088A3","Dekouaneh","dekouaneh","en","LB-LOC-22262","[object Object]","true"
"LB-ALIAS-22BBC0DF84E8","دكوانة","دكوانة","ar","LB-LOC-22262","[object Object]","true"
"LB-ALIAS-49B38CB122DF","Dik El-Mehdi","dik el mehdi","en","LB-LOC-22463","[object Object]","true"
"LB-ALIAS-A66DB4A1ED73","ديك المحدي","ديك المحدي","ar","LB-LOC-22463","[object Object]","true"
"LB-ALIAS-3E2D2D8CA1D4","Douar El-Matn","douar el matn","en","LB-LOC-22761","[object Object]","true"
"LB-ALIAS-BFCF417B8D30","دوار","دوار","ar","LB-LOC-22761","[object Object]","true"
"LB-ALIAS-9A2C3DD009CC","Fanar","fanar","en","LB-LOC-22419","[object Object]","true"
"LB-ALIAS-5E7838E6EDCE","الفنار","الفنار","ar","LB-LOC-22419","[object Object]","true"
"LB-ALIAS-CB16CCB5B360","Fraikeh","fraikeh","en","LB-LOC-22571","[object Object]","true"
"LB-ALIAS-B74F5DA19445","فريكه","فريكه","ar","LB-LOC-22571","[object Object]","true"
"LB-ALIAS-9AF80AF8B168","Haret El-Ballane","haret el ballane","en","LB-LOC-22383","[object Object]","true"
"LB-ALIAS-C6CA175D5FE9","حارة البلان","حارة البلان","ar","LB-LOC-22383","[object Object]","true"
"LB-ALIAS-439019E3E4CA","Hbous","hbous","en","LB-LOC-22583","[object Object]","true"
"LB-ALIAS-3E0C06CE4B58","حبوس","حبوس","ar","LB-LOC-22583","[object Object]","true"
"LB-ALIAS-6544FD65AEE9","Himlaya","himlaya","en","LB-LOC-22547","[object Object]","true"
"LB-ALIAS-F60BDD6E35CF","حملايا","حملايا","ar","LB-LOC-22547","[object Object]","true"
"LB-ALIAS-D1CBA9A5F685","Jall Ed-Did","jall ed did","en","LB-LOC-22327","[object Object]","true"
"LB-ALIAS-9F00CF8840FD","جل الديب","جل الديب","ar","LB-LOC-22327","[object Object]","true"
"LB-ALIAS-B01ED33BCBAB","Jdaidet El-Matn","jdaidet el matn","en","LB-LOC-22211","[object Object]","true"
"LB-ALIAS-7E15008BF536","جديدة المتن","جديدة المتن","ar","LB-LOC-22211","[object Object]","true"
"LB-ALIAS-16F8F3E2F360","Jouar El-Matn","jouar el matn","en","LB-LOC-22587","[object Object]","true"
"LB-ALIAS-5A77979FE595","جوار المتن","جوار المتن","ar","LB-LOC-22587","[object Object]","true"
"LB-ALIAS-574901EF8A46","Jouret El-Ballout","jouret el ballout","en","LB-LOC-22619","[object Object]","true"
"LB-ALIAS-FB7A4256CB8C","جورة البلوط","جورة البلوط","ar","LB-LOC-22619","[object Object]","true"
"LB-ALIAS-EE88BAC2376D","Kfar Aaqab","kfar aaqab","en","LB-LOC-22781","[object Object]","true"
"LB-ALIAS-FD9402D2710B","كفرعقاب","كفرعقاب","ar","LB-LOC-22781","[object Object]","true"
"LB-ALIAS-D46235A887AC","Kfar Tay El-Matn","kfar tay el matn","en","LB-LOC-22799","[object Object]","true"
"LB-ALIAS-76E42742EE86","كفرتيه","كفرتيه","ar","LB-LOC-22799","[object Object]","true"
"LB-ALIAS-604269EA5BCD","Khillet El-Mtain","khillet el mtain","en","LB-LOC-22722","[object Object]","true"
"LB-ALIAS-61E9A5F2C56B","خلة المتين","خلة المتين","ar","LB-LOC-22722","[object Object]","true"
"LB-ALIAS-738A1D3EBDBC","Khinchara","khinchara","en","LB-LOC-22747","[object Object]","true"
"LB-ALIAS-FF5DCC1D9925","خنشارة","خنشارة","ar","LB-LOC-22747","[object Object]","true"
"LB-ALIAS-390D5EB06ABE","Machraah El-Matn","machraah el matn","en","LB-LOC-22787","[object Object]","true"
"LB-ALIAS-2F58A82BFD2F","مشرح","مشرح","ar","LB-LOC-22787","[object Object]","true"
"LB-ALIAS-14C5DE5F1E34","Majdel tarchich","majdel tarchich","en","LB-LOC-22774","[object Object]","true"
"LB-ALIAS-C72D9108CAE0","مجدل ترشيش","مجدل ترشيش","ar","LB-LOC-22774","[object Object]","true"
"LB-ALIAS-731463E1B822","Majzoub","majzoub","en","LB-LOC-22435","[object Object]","true"
"LB-ALIAS-F320DF633C5F","مجذوب","مجذوب","ar","LB-LOC-22435","[object Object]","true"
"LB-ALIAS-946967F1AF47","Mansouriyet El-Matn","mansouriyet el matn","en","LB-LOC-22411","[object Object]","true"
"LB-ALIAS-E5A60975D430","منصورية","منصورية","ar","LB-LOC-22411","[object Object]","true"
"LB-ALIAS-AD3AACD5798D","Mar Boutros Karm Et-Tine","mar boutros karm et tine","en","LB-LOC-22527","[object Object]","true"
"LB-ALIAS-689977335022","مار بطرس كرم التين","مار بطرس كرم التين","ar","LB-LOC-22527","[object Object]","true"
"LB-ALIAS-4D62722A1115","Mar Moussa Ed-Douar","mar moussa ed douar","en","LB-LOC-22784","[object Object]","true"
"LB-ALIAS-0EC705084E22","مار موسى الدوار","مار موسي الدوار","ar","LB-LOC-22784","[object Object]","true"
"LB-ALIAS-AEBE6B8BF2E3","Marjaba","marjaba","en","LB-LOC-22734","[object Object]","true"
"LB-ALIAS-0EF7EB8DA8B5","مرجبا","مرجبا","ar","LB-LOC-22734","[object Object]","true"
"LB-ALIAS-12BC5D0395B7","Masqa","masqa","en","LB-LOC-22627","[object Object]","true"
"LB-ALIAS-DF0F659B41E2","المسقى","المسقي","ar","LB-LOC-22627","[object Object]","true"
"LB-ALIAS-108EBF4CB619","Mayasseh","mayasseh","en","LB-LOC-22539","[object Object]","true"
"LB-ALIAS-DEF1C8B62B7B","مياسة","مياسة","ar","LB-LOC-22539","[object Object]","true"
"LB-ALIAS-390C4C2E45E6","Mazraat Deir Aaoukar","mazraat deir aaoukar","en","LB-LOC-22391","[object Object]","true"
"LB-ALIAS-64E372C139DA","مزرعة دير عوكر","مزرعة دير عوكر","ar","LB-LOC-22391","[object Object]","true"
"LB-ALIAS-92DDA9A58F4A","Mazraat El-Hdaira","mazraat el hdaira","en","LB-LOC-22367","[object Object]","true"
"LB-ALIAS-05F2478932C9","مزرعة الحضيرة","مزرعة الحضيرة","ar","LB-LOC-22367","[object Object]","true"
"LB-ALIAS-E0D99190C98D","Mazraat Yachouaa","mazraat yachouaa","en","LB-LOC-22475","[object Object]","true"
"LB-ALIAS-FF1506AA6F35","مزرعة يشوع","مزرعة يشوع","ar","LB-LOC-22475","[object Object]","true"
"LB-ALIAS-6908A3757874","Mchikha","mchikha","en","LB-LOC-22717","[object Object]","true"
"LB-ALIAS-D8494AAB076D","مشيخا","مشيخا","ar","LB-LOC-22717","[object Object]","true"
"LB-ALIAS-5C70FE06D1FC","Menqlet Mezher","menqlet mezher","en","LB-LOC-22319","[object Object]","true"
"LB-ALIAS-DA8BE42ACB4B","مزهر","مزهر","ar","LB-LOC-22319","[object Object]","true"
"LB-ALIAS-98689849E282","Mhaidset Matn","mhaidset matn","en","LB-LOC-22515","[object Object]","true"
"LB-ALIAS-5084A34DDED7","محيدثة المتن","محيدثة المتن","ar","LB-LOC-22515","[object Object]","true"
"LB-ALIAS-84F341C47880","Mkalles","mkalles","en","LB-LOC-22279","[object Object]","true"
"LB-ALIAS-E58018E6C7DF","مكلس","مكلس","ar","LB-LOC-22279","[object Object]","true"
"LB-ALIAS-F99E8A9D3D5C","Mrouj","mrouj","en","LB-LOC-22733","[object Object]","true"
"LB-ALIAS-3CDC28D34F50","المروج","المروج","ar","LB-LOC-22733","[object Object]","true"
"LB-ALIAS-80D3CC0D83FC","Mtain","mtain","en","LB-LOC-22711","[object Object]","true"
"LB-ALIAS-1D1FE344FD97","المتين","المتين","ar","LB-LOC-22711","[object Object]","true"
"LB-ALIAS-CC7EF242C72B","Mtayleb","mtayleb","en","LB-LOC-22447","[object Object]","true"
"LB-ALIAS-914C60490D8E","مطيلب","مطيلب","ar","LB-LOC-22447","[object Object]","true"
"LB-ALIAS-B9799E649352","Mzakkeh","mzakkeh","en","LB-LOC-22651","[object Object]","true"
"LB-ALIAS-D7889FB16504","مزكة","مزكة","ar","LB-LOC-22651","[object Object]","true"
"LB-ALIAS-CC23D873166B","Nabay","nabay","en","LB-LOC-22443","[object Object]","true"
"LB-ALIAS-1B1052D973E1","نابيه","نابيه","ar","LB-LOC-22443","[object Object]","true"
"LB-ALIAS-53845F80E785","Naqqach","naqqach","en","LB-LOC-22335","[object Object]","true"
"LB-ALIAS-7815A9298D75","نقاش","نقاش","ar","LB-LOC-22335","[object Object]","true"
"LB-ALIAS-645EF3C737D1","Ouadi Chahine","ouadi chahine","en","LB-LOC-22519","[object Object]","true"
"LB-ALIAS-CE5B86AB085B","وادي شاهين","وادي شاهين","ar","LB-LOC-22519","[object Object]","true"
"LB-ALIAS-D2661A9E0C0C","Ouadi El-Karm El-Matn","ouadi el karm el matn","en","LB-LOC-22791","[object Object]","true"
"LB-ALIAS-168A95553468","وادي الكرم المتن","وادي الكرم المتن","ar","LB-LOC-22791","[object Object]","true"
"LB-ALIAS-565FECB1FD42","Ouata El-Mrouj","ouata el mrouj","en","LB-LOC-22731","[object Object]","true"
"LB-ALIAS-3DDCC0F78F8B","وطى المروج","وطي المروج","ar","LB-LOC-22731","[object Object]","true"
"LB-ALIAS-D2367BC2C509","Qaaqour","qaaqour","en","LB-LOC-22744","[object Object]","true"
"LB-ALIAS-35ACB783C6FA","القعقور","القعقور","ar","LB-LOC-22744","[object Object]","true"
"LB-ALIAS-E98F57F76A42","Qannebet Salima","qannebet salima","en","LB-LOC-22683","[object Object]","true"
"LB-ALIAS-337EDD63BC86","قنابة صليما","قنابة صليما","ar","LB-LOC-22683","[object Object]","true"
"LB-ALIAS-F425945BE13F","Qennabet Broummana","qennabet broummana","en","LB-LOC-22643","[object Object]","true"
"LB-ALIAS-8ED6436A052E","قنابة برمانا","قنابة برمانا","ar","LB-LOC-22643","[object Object]","true"
"LB-ALIAS-C3B7D19AACE1","Qornet Chehouane","qornet chehouane","en","LB-LOC-22455","[object Object]","true"
"LB-ALIAS-6AE872480059","قرنة شهوان","قرنة شهوان","ar","LB-LOC-22455","[object Object]","true"
"LB-ALIAS-E84B6CEE3364","Qornet El-Hamra","qornet el hamra","en","LB-LOC-22595","[object Object]","true"
"LB-ALIAS-DC3A0F781D85","قرنة الحمرا","قرنة الحمرا","ar","LB-LOC-22595","[object Object]","true"
"LB-ALIAS-66C41FCD546B","Roumieh","roumieh","en","LB-LOC-22427","[object Object]","true"
"LB-ALIAS-8F48B64BA7BF","روميه المتن","روميه المتن","ar","LB-LOC-22427","[object Object]","true"
"LB-ALIAS-B6AF9FC50DBE","Sfeilet Bikfaya","sfeilet bikfaya","en","LB-LOC-22567","[object Object]","true"
"LB-ALIAS-5157385016A5","سفيلة بكفيا","سفيلة بكفيا","ar","LB-LOC-22567","[object Object]","true"
"LB-ALIAS-F5956F52F689","Sinn El-Fil","sinn el fil","en","LB-LOC-22155","[object Object]","true"
"LB-ALIAS-9A451AD47781","سن الفيل","سن الفيل","ar","LB-LOC-22155","[object Object]","true"
"LB-ALIAS-DEEC311A436F","Zabbougha","zabbougha","en","LB-LOC-22794","[object Object]","true"
"LB-ALIAS-ECC18C061CC1","زبوغا","زبوغا","ar","LB-LOC-22794","[object Object]","true"
"LB-ALIAS-95A3DE33999E","Zakrit","zakrit","en","LB-LOC-22483","[object Object]","true"
"LB-ALIAS-878334523D16","زكريت","زكريت","ar","LB-LOC-22483","[object Object]","true"
"LB-ALIAS-AAB26DE86D91","Zalqa","zalqa","en","LB-LOC-22351","[object Object]","true"
"LB-ALIAS-3A4C70887BD3","الزلقا","الزلقا","ar","LB-LOC-22351","[object Object]","true"
"LB-ALIAS-90CE99CD93E7","Zaraaoun","zaraaoun","en","LB-LOC-22741","[object Object]","true"
"LB-ALIAS-0DEA3DB025C1","زرعون","زرعون","ar","LB-LOC-22741","[object Object]","true"
"LB-ALIAS-817AF48EA98E","Zighrine El-Matn","zighrine el matn","en","LB-LOC-22771","[object Object]","true"
"LB-ALIAS-96B2ED3948E0","زغرين المتن","زغرين المتن","ar","LB-LOC-22771","[object Object]","true"
"LB-ALIAS-99F37AF0584C","Zouk El-Kharab","zouk el kharab","en","LB-LOC-22467","[object Object]","true"
"LB-ALIAS-CFA03E1214F6","ذوق الخراب","ذوق الخراب","ar","LB-LOC-22467","[object Object]","true"
"LB-ALIAS-A0F7865061BE","Aabaydat","aabaydat","en","LB-LOC-26256","[object Object]","true"
"LB-ALIAS-0F80CB6C9C09","عبيدات","عبيدات","ar","LB-LOC-26256","[object Object]","true"
"LB-ALIAS-D4499456ED50","Aain Ed-Delbeh Jbayl","aain ed delbeh jbayl","en","LB-LOC-26221","[object Object]","true"
"LB-ALIAS-E7ADDE4ECC60","عين الدلبة جبيل","عين الدلبة جبيل","ar","LB-LOC-26221","[object Object]","true"
"LB-ALIAS-0806B559B97F","Aain El-Ghouaybeh","aain el ghouaybeh","en","LB-LOC-26317","[object Object]","true"
"LB-ALIAS-61D620226FF9","عين الغويبة","عين الغويبة","ar","LB-LOC-26317","[object Object]","true"
"LB-ALIAS-EE0E0555A3B9","Aain Jrain","aain jrain","en","LB-LOC-26227","[object Object]","true"
"LB-ALIAS-55F370EDD438","عين جرين","عين جرين","ar","LB-LOC-26227","[object Object]","true"
"LB-ALIAS-098BBC202E7A","Aain Kfaa","aain kfaa","en","LB-LOC-26289","[object Object]","true"
"LB-ALIAS-7CFCA57163B6","عين كفاع","عين كفاع","ar","LB-LOC-26289","[object Object]","true"
"LB-ALIAS-2A485C10311E","Aalita","aalita","en","LB-LOC-26219","[object Object]","true"
"LB-ALIAS-F3B8B6CA2094","عاليتا","عاليتا","ar","LB-LOC-26219","[object Object]","true"
"LB-ALIAS-FDF84D3953D9","Aalmat Ech-Chamliyeh","aalmat ech chamliyeh","en","LB-LOC-26212","[object Object]","true"
"LB-ALIAS-3031D4DFC859","علمات الشمالية","علمات الشمالية","ar","LB-LOC-26212","[object Object]","true"
"LB-ALIAS-F8B08D7EC7BA","Aalmat Ej-Jnoubiyeh","aalmat ej jnoubiyeh","en","LB-LOC-26214","[object Object]","true"
"LB-ALIAS-BD7340DD75A5","حصنا","حصنا","ar","LB-LOC-26214","[object Object]","true"
"LB-ALIAS-CD362091557C","Aamchit","aamchit","en","LB-LOC-26141","[object Object]","true"
"LB-ALIAS-D329FD5C98AC","عمشيت","عمشيت","ar","LB-LOC-26141","[object Object]","true"
"LB-ALIAS-0FBA855C7F55","Aaqoura","aaqoura","en","LB-LOC-26371","[object Object]","true"
"LB-ALIAS-1F684F999318","عاقورة","عاقورة","ar","LB-LOC-26371","[object Object]","true"
"LB-ALIAS-866D0273BC4C","Aarab El-Lahib","aarab el lahib","en","LB-LOC-26374","[object Object]","true"
"LB-ALIAS-749293641DDC","عرب اللهيب","عرب اللهيب","ar","LB-LOC-26374","[object Object]","true"
"LB-ALIAS-5800521C784E","Aarasta","aarasta","en","LB-LOC-26392","[object Object]","true"
"LB-ALIAS-65CEE6C515E0","عرستا","عرستا","ar","LB-LOC-26392","[object Object]","true"
"LB-ALIAS-1807AF9F93DC","Adonis Jbayl","adonis jbayl","en","LB-LOC-26239","[object Object]","true"
"LB-ALIAS-782ADCFAACD1","ادونيس","ادونيس","ar","LB-LOC-26239","[object Object]","true"
"LB-ALIAS-00723372367C","Afqa Jbayl","afqa jbayl","en","LB-LOC-26364","[object Object]","true"
"LB-ALIAS-34FBACAE34DF","افقا","افقا","ar","LB-LOC-26364","[object Object]","true"
"LB-ALIAS-CA6F9FA2F445","Bayzoun","bayzoun","en","LB-LOC-26299","[object Object]","true"
"LB-ALIAS-D64595E21174","بزيون","بزيون","ar","LB-LOC-26299","[object Object]","true"
"LB-ALIAS-5EE0A1045A84","Bchille Jbayl","bchille jbayl","en","LB-LOC-26244","[object Object]","true"
"LB-ALIAS-AA3793028ED2","بشلّلي","بشللي","ar","LB-LOC-26244","[object Object]","true"
"LB-ALIAS-020F7CB8CF43","Behdaydat","behdaydat","en","LB-LOC-26259","[object Object]","true"
"LB-ALIAS-3C0DD32D060F","بحديدات","بحديدات","ar","LB-LOC-26259","[object Object]","true"
"LB-ALIAS-048BCE8D343A","Beit Habbaq","beit habbaq","en","LB-LOC-26271","[object Object]","true"
"LB-ALIAS-DE36963FFCE6","بيت حبّاق","بيت حباق","ar","LB-LOC-26271","[object Object]","true"
"LB-ALIAS-AEBD2137ACD0","Bejjeh","bejjeh","en","LB-LOC-26276","[object Object]","true"
"LB-ALIAS-FF9D501100B5","بجه","بجه","ar","LB-LOC-26276","[object Object]","true"
"LB-ALIAS-B6A95DA9A965","Bekhaaz","bekhaaz","en","LB-LOC-26297","[object Object]","true"
"LB-ALIAS-FF8979A3BBA6","بخعاز","بخعاز","ar","LB-LOC-26297","[object Object]","true"
"LB-ALIAS-BF8D359486D5","Berbara Jbayl","berbara jbayl","en","LB-LOC-26183","[object Object]","true"
"LB-ALIAS-017FBF4F0D0C","بربارة","بربارة","ar","LB-LOC-26183","[object Object]","true"
"LB-ALIAS-4F82017D2E4B","Bichtlida","bichtlida","en","LB-LOC-26243","[object Object]","true"
"LB-ALIAS-DFEDA0403EC9","بشتليدا","بشتليدا","ar","LB-LOC-26243","[object Object]","true"
"LB-ALIAS-EAB6ACDE97A6","Bintaael","bintaael","en","LB-LOC-26269","[object Object]","true"
"LB-ALIAS-3FA365965404","بنتاعل","بنتاعل","ar","LB-LOC-26269","[object Object]","true"
"LB-ALIAS-35AC7F9D2C3D","Birket Hjoula","birket hjoula","en","LB-LOC-26237","[object Object]","true"
"LB-ALIAS-D1EBF0F803BF","بركة حجولا","بركة حجولا","ar","LB-LOC-26237","[object Object]","true"
"LB-ALIAS-3696F41A7228","Blat Jbeil","blat jbeil","en","LB-LOC-26129","[object Object]","true"
"LB-ALIAS-BCC75B3802EE","بلاط","بلاط","ar","LB-LOC-26129","[object Object]","true"
"LB-ALIAS-67BEEFE70D4C","Bmehrayn","bmehrayn","en","LB-LOC-26283","[object Object]","true"
"LB-ALIAS-729C528D75D3","بمهرين","بمهرين","ar","LB-LOC-26283","[object Object]","true"
"LB-ALIAS-4BFB7A786110","Boulhos","boulhos","en","LB-LOC-26354","[object Object]","true"
"LB-ALIAS-A42648464FDD","بلحص","بلحص","ar","LB-LOC-26354","[object Object]","true"
"LB-ALIAS-BFC35026A74E","Brayj Jbayl","brayj jbayl","en","LB-LOC-26253","[object Object]","true"
"LB-ALIAS-71EF1A165D1E","بريج","بريج","ar","LB-LOC-26253","[object Object]","true"
"LB-ALIAS-61D4D7EB5171","Chamate","chamate","en","LB-LOC-26279","[object Object]","true"
"LB-ALIAS-F0E936E62966","شامات","شامات","ar","LB-LOC-26279","[object Object]","true"
"LB-ALIAS-D6E6147A33F9","Chikhane","chikhane","en","LB-LOC-26295","[object Object]","true"
"LB-ALIAS-8FDB1AEB6F20","شيخان","شيخان","ar","LB-LOC-26295","[object Object]","true"
"LB-ALIAS-C8A385E771FA","Chmout","chmout","en","LB-LOC-26296","[object Object]","true"
"LB-ALIAS-98E3C21A529C","شموت","شموت","ar","LB-LOC-26296","[object Object]","true"
"LB-ALIAS-2CEB584C7EB8","Eddeh Jbayl","eddeh jbayl","en","LB-LOC-26135","[object Object]","true"
"LB-ALIAS-8E23AF2713B2","إده","اده","ar","LB-LOC-26135","[object Object]","true"
"LB-ALIAS-23535ADBCFFA","Ehmej","ehmej","en","LB-LOC-26211","[object Object]","true"
"LB-ALIAS-276694357783","اهمج","اهمج","ar","LB-LOC-26211","[object Object]","true"
"LB-ALIAS-E5A6077BE088","Fatre","fatre","en","LB-LOC-26266","[object Object]","true"
"LB-ALIAS-6CED3B9D14BD","فتري","فتري","ar","LB-LOC-26266","[object Object]","true"
"LB-ALIAS-09A7D378E616","Ferhet","ferhet","en","LB-LOC-26217","[object Object]","true"
"LB-ALIAS-9B3DD4DDA622","فرحت","فرحت","ar","LB-LOC-26217","[object Object]","true"
"LB-ALIAS-67254A79C98D","Fghal","fghal","en","LB-LOC-26298","[object Object]","true"
"LB-ALIAS-35DB3232ED7D","فغال","فغال","ar","LB-LOC-26298","[object Object]","true"
"LB-ALIAS-F26649E51F2B","Frat","frat","en","LB-LOC-26223","[object Object]","true"
"LB-ALIAS-1C12F83B8935","فرات","فرات","ar","LB-LOC-26223","[object Object]","true"
"LB-ALIAS-838961DF79FE","Ghabat","ghabat","en","LB-LOC-26337","[object Object]","true"
"LB-ALIAS-F5C3CD3F3A57","غابات","غابات","ar","LB-LOC-26337","[object Object]","true"
"LB-ALIAS-493C9B883497","Ghalboun","ghalboun","en","LB-LOC-26277","[object Object]","true"
"LB-ALIAS-FE9D4A1D826E","غلبون","غلبون","ar","LB-LOC-26277","[object Object]","true"
"LB-ALIAS-6ACA127EE578","Gharzouz","gharzouz","en","LB-LOC-26294","[object Object]","true"
"LB-ALIAS-F4842C533354","غرزوز","غرزوز","ar","LB-LOC-26294","[object Object]","true"
"LB-ALIAS-348A15E9E260","Ghofrine","ghofrine","en","LB-LOC-26291","[object Object]","true"
"LB-ALIAS-34F46B1A8733","غرفين","غرفين","ar","LB-LOC-26291","[object Object]","true"
"LB-ALIAS-F05D0A1197EC","Habil","habil","en","LB-LOC-26234","[object Object]","true"
