"id","latitude","longitude","coordinateMethod","coordinateSource","coordinateAccuracy","coordinateVerifiedStatus"
"LB-LOC-63191","33.5775665","35.53539206","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63124","33.56100359","35.57307719","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63385","33.50441084","35.51069498","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63151","33.56625168","35.55571238","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63347","33.41654654","35.59996961","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63247","33.55214467","35.44150083","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63257","33.52186629","35.50232513","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63284","33.53207821","35.53134524","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63379","33.36832063","35.54337935","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63141","33.58435395","35.58540409","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63171","33.57821282","35.5554534","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63241","33.51950459","35.4550044","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63224","33.52012021","35.46989557","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63137","33.51954501","35.54984088","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63281","33.52279311","35.5266667","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63127","33.54925475","35.55488328","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63164","33.50109372","35.56741468","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63375","33.38207723","35.53184474","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63261","33.53829232","35.43235132","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63294","33.48542989","35.47539549","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63111","33.53442013","35.58655182","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63244","33.5647412","35.44920782","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63211","33.54656465","35.47083398","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63167","33.48562615","35.58903544","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63267","33.54721811","35.4310565","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63227","33.54955871","35.45299619","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63331","33.46450847","35.5307641","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63157","33.57943063","35.56994718","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63371","33.38615545","35.55617123","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63147","33.5272797","35.54214984","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63359","33.39006039","35.56986234","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63323","33.45567405","35.54786807","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63378","33.46106555","35.59881919","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63367","33.40540994","35.53829825","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63297","33.57863394","35.52009708","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63194","33.4882205","35.54816863","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63335","33.42453095","35.58391169","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63348","33.41348136","35.5864684","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63339","33.42982888","35.57226984","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63383","33.35644331","35.54286575","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63343","33.422908","35.55508222","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63231","33.52821404","35.44675693","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63161","33.58705696","35.56836235","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63254","33.51981217","35.43493495","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63315","33.47156145","35.55515833","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63217","33.54907743","35.46283674","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63251","33.54309642","35.4368626","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63234","33.52621901","35.46620706","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63363","33.39376317","35.5898408","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63117","33.54296921","35.55861706","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63327","33.44152638","35.60203372","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63121","33.5366889","35.54896164","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63291","33.57252514","35.50063363","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63319","33.43640073","35.55805137","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63264","33.53013819","35.50206545","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63277","33.55066369","35.5262541","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63154","33.50696774","35.5550458","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63134","33.56684778","35.5665029","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63287","33.5127312","35.52816291","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63271","33.51961687","35.51128758","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63351","33.43413177","35.53503042","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63237","33.55361835","35.49570951","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63298","33.42934412","35.6197472","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63187","33.5727225","35.54602334","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63114","33.55095588","35.58106642","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-63177","33.51045005","35.54522572","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61244","33.56768568","35.40471653","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61434","33.39845699","35.26621807","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61466","33.47251348","35.33700386","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61277","33.54521125","35.40676382","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61489","33.50015049","35.42521744","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61477","33.49217076","35.38783912","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61487","33.48058801","35.45441879","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61483","33.48677165","35.43990113","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61417","33.33457226","35.29856143","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61444","33.41238299","35.32943587","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61488","33.51982423","35.48780205","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61453","33.45681265","35.32211719","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61481","33.48486952","35.41610539","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61266","33.57467257","35.41211836","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61123","33.57401696","35.39254711","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61441","33.42694836","35.30155589","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61335","33.53333193","35.38306712","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61479","33.45995853","35.41316138","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61447","33.41399714","35.35527582","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61311","33.51122274","35.37496248","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61471","33.46903373","35.38836348","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61159","33.55584778","35.39600228","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61423","33.38138374","35.28025989","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61147","33.56521887","35.39114937","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61436","33.40566181","35.28382682","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61411","33.32933441","35.26267975","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61454","33.4163844","35.38224893","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61491","33.49701205","35.46254898","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61494","33.4910303","35.46350784","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61493","33.50541497","35.45248719","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61496","33.50133966","35.4815693","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61446","33.40327138","35.36874426","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61419","33.35416361","35.29532253","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61443","33.43371784","35.31795316","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61467","33.47158735","35.3643628","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61474","33.46854217","35.40144166","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61439","33.42727833","35.28467501","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61476","33.48669124","35.36876319","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61323","33.51693662","35.38547418","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61233","33.55542059","35.41704564","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61415","33.33531452","35.27375879","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61486","33.48266048","35.44528198","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61431","33.39815868","35.29363985","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61412","33.35554704","35.25070949","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61473","33.49269849","35.34977595","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61424","33.38394615","35.29347931","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61421","33.35838248","35.2751292","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61426","33.37354457","35.30501662","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61418","33.36638063","35.27070403","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61469","33.4812526","35.35586939","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61433","33.38848003","35.30800399","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61429","33.39153202","35.27860848","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61437","33.38973339","35.35946147","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61457","33.45860516","35.33143981","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61463","33.45189897","35.37951645","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61183","33.54246201","35.39182011","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61484","33.5141721","35.4031637","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61414","33.34890061","35.26453649","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61464","33.47912994","35.34360053","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61451","33.43907125","35.33470461","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61347","33.50259091","35.38388587","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61255","33.53733931","35.41513531","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61119","33.55095181","35.37248943","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61111","33.57646637","35.38594929","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61115","33.56403122","35.36924055","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61222","33.55677852","35.43817071","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61461","33.43575556","35.28631992","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61211","33.55890231","35.42626999","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61449","33.45169896","35.29870752","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61497","33.51127445","35.48273622","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61383","33.51800638","35.41345483","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61456","33.44644507","35.34426532","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61459","33.44001462","35.36283681","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61371","33.52948264","35.39731093","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61359","33.50545338","35.39432648","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-61427","33.34382317","35.33582424","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-62276","33.29420663","35.2702277","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-62291","33.32442286","35.24877276","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
"LB-LOC-62243","33.23912227","35.24972964","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported"
